,ave_cats,ave_morgan,ap_cats,ap_morgan,mcc_cats,mcc_morgan,ef_cats,ef_morgan
0,-0.008124023815046788,0.002224928477538135,0.006857595791131714,0.008848549699251801,0.018361968147002472,-0.0005975688911571167,0.6666666666666666,2.0
1,-0.004992028741659493,0.0817976291270272,0.0680885060683529,0.08739681055175909,0.06613191861004752,0.1109386114871528,9.784172661870503,7.76978417266187
2,0.023521020115008395,0.08107428392189453,0.19851188301395933,0.17045135748309365,0.27263225680502207,0.1281095653612674,9.69187675070028,8.515406162464986
3,0.013876570084081497,0.040656435613983466,0.016225429148438386,0.015172933671348221,-0.0017212332448088815,0.0,2.130177514792899,2.3668639053254434
4,0.02085084013269478,0.08926417490475363,0.022077364211263373,0.08523717327952866,0.05660740318300306,0.06219580520631465,5.7142857142857135,14.285714285714285
5,0.008485659581234428,0.036007547495488235,0.054918357443920165,0.09127894535055057,0.0017159664541402358,0.049159538943417125,2.8795811518324603,5.706806282722512
6,-0.10392074718196465,0.026249120772946777,0.0008246415579835744,0.002629949047338891,-0.00410129916330001,0.0,0.0,0.8695652173913042
7,-0.02874708848177865,0.04271152843660503,0.12142781918923555,0.4175116746573177,0.16682058786076745,0.11342372330298894,12.467532467532468,17.272727272727273
8,0.04965434275343539,0.13218976406533572,0.5023252362544917,0.5546712542635137,0.5095002164395849,0.5127270748070523,15.931034482758621,18.20689655172414
9,0.026818539942886466,0.1430236801640184,0.021924999552031976,0.25283855877809,0.09452240617644825,0.34561158239853706,8.0,19.2
10,0.021013389797601367,0.037628520650556,0.02907886580203059,0.12157929267007726,0.0011671053765522812,0.0,1.8633540372670805,12.298136645962732
11,-0.04795260868963663,0.057325194965710924,0.007441724088905878,0.011823467776544376,0.0020267161495911945,-0.0011333785349165852,0.6896551724137931,0.27586206896551724
12,-0.012269162579163662,0.026689974562140173,0.01323537190072738,0.020195409801730235,0.00808530069081029,-0.001966391324828853,1.764705882352941,6.76470588235294
13,-0.005114415623136581,0.05463468599943505,0.013824002663597639,0.08127147117736293,-0.00673884358709067,0.06813685939219435,0.7894736842105263,5.87719298245614
14,0.002389394168816228,0.040035187627292135,0.07468915764028336,0.028414597424997783,0.009484937647964882,-0.005677926968074563,6.042296072507552,2.0543806646525677
15,-0.004300201647380653,0.06846799649432828,0.009047112933816156,0.11544753041542344,-0.0002688687599666425,0.14195727667037558,2.5,8.75
16,-0.00970840270840273,0.049171717171717255,0.02726751729181602,0.09772510956035921,0.04686142069864616,-0.002681496702760456,1.7948717948717947,6.581196581196581
17,-0.02968128741172854,0.05794411381070208,0.027690381031123507,0.023451498390001796,0.0026317337792314956,0.0,0.8963585434173669,1.0644257703081232
18,-0.037122290424391136,0.05338664543919808,0.023392656995235673,0.24788501007347036,0.006526097950272782,0.0,1.9653179190751444,13.641618497109826
19,0.02851806702282661,0.06752419343648097,0.012052820206900808,0.01725137483136761,-0.006745826434005399,-0.002527018080373602,0.22857142857142856,1.4857142857142858
20,0.01845724637031798,0.021129010490620437,0.05013541082744292,0.025078958421286688,0.09552237616685419,0.03675034315759154,3.7438423645320196,1.8719211822660098
21,0.011631437021572766,0.033238682411631526,0.025666623319711906,0.0319075913053663,-0.009896748184202872,0.0,0.1371742112482853,0.1371742112482853
22,0.036690685645597576,0.11911130324835911,0.5291654013809247,0.9302572761106545,0.33925963367348827,0.2623428850107612,12.82051282051282,18.791208791208792
23,0.0380782915328321,0.06018439499741657,0.12492858030602376,0.13185745089651218,0.15952378139454143,0.21911146503945605,8.978328173374612,7.18266253869969
24,0.0030341109728601046,0.014995633000008057,0.08232378651311488,0.08770779703790775,0.002025339739264703,0.0,1.8457648546144119,2.0733249051833123
25,0.047683867189480006,0.03164247206714027,0.3532295007376475,0.2508339937417263,0.22390200565107155,0.0,8.990384615384615,5.913461538461538
26,-0.027155412186379846,0.0831522580645161,0.020934731640266272,0.08246921258060605,0.030142530004891976,0.0,7.222222222222222,17.22222222222222
27,-0.0004570944036179081,0.027236246466930403,0.01702539797674086,0.01885659035747963,-0.004780936830536766,0.0,0.4918032786885245,0.5737704918032787
28,0.007152939334881925,0.049457900043525294,0.020049817120064612,0.07122314709733911,-0.012529029414635389,0.01960286127160098,0.24539877300613497,5.644171779141104
29,-0.011167245750774712,0.023902530639542452,0.0027252418580649956,0.002476493558509623,-0.002517085694387124,-0.00042478662726374634,0.0,0.4878048780487804
30,0.02790010696403017,0.062292176123768195,0.1591006368173039,0.6328287287186121,0.15127116555142253,0.41862558012708917,3.661270236612702,10.112079701120795
31,0.0018638687749371607,0.0475983031841376,0.051839651414847886,0.27289340048827027,0.005539108316954873,0.10861868521611392,1.9764705882352942,9.647058823529411
32,0.07667594771402875,0.1600908639176698,0.46018080094854436,0.3986588812192494,0.4184589929434609,0.2532399797899636,11.13375796178344,8.560509554140127
33,0.02806256282754882,0.09131279781132728,0.3804363864835267,0.5937509900041907,0.3978783082150593,0.556120292114277,12.067796610169491,13.830508474576272
34,0.01121782411221972,0.05879598730407887,0.02492068575085607,0.18752578052623428,-0.013916125668148397,0.13980241700726445,0.7964601769911503,10.442477876106194
35,0.00971436943532994,0.04935761644447689,0.025016359186233898,0.02723704623338948,-0.003717581639395187,-0.0014048498066579704,0.24590163934426226,0.28688524590163933
36,-0.02042675559568813,0.055191906130297286,0.01845871168236891,0.034429752421705734,-0.011884156960064535,0.02547974896086713,0.5054151624548736,2.8158844765342956
37,-0.0023640221038089826,0.05221797908032366,0.015659913056552812,0.023053892984057293,0.0201630071599005,0.0,3.5555555555555554,3.111111111111111
38,0.03639864697001549,0.05054342882259644,0.03471687514515453,0.0600747676694618,0.011164537582508956,0.010452783830133625,2.253521126760563,3.309859154929577
39,-0.0001310362173039814,0.06927361898664713,0.011636216775152804,0.013680646761737705,0.01397479022670501,0.0,1.2727272727272727,2.5454545454545454
40,0.025333707326584298,0.07479188736688613,0.2179108609475147,0.3460514768512874,0.12707902762946416,0.15798464882680235,3.3248515691263782,4.970313825275657
41,0.023954370279019532,0.1073527054108217,0.041529551696461574,0.030868676201623067,0.07159976012298302,0.0,3.4615384615384612,5.769230769230769
42,0.02041665720269109,-0.002151608345863698,0.026389764959673403,0.05735328619011582,-0.011639428824470147,-0.003981579060215937,0.5115089514066496,2.0971867007672635
43,0.031587333033838316,0.05784166850363154,0.03886625787185018,0.030829037268121917,0.01999482094594136,-0.0028250980338236187,6.2195121951219505,4.634146341463414
44,-0.005166296029768591,0.04990792917530018,0.28362462075563866,0.4753169731135214,0.019250682017696547,0.08746589990201124,6.689246401354784,9.026248941574936
45,0.017256901582314077,0.020662804399057377,0.013505950556103558,0.011465143613308481,0.034802149563509195,-0.002512734006158758,1.607142857142857,2.4999999999999996
46,-0.01229677014652475,0.045033473420208914,0.005164929372110102,0.29935775388093455,-0.003476682024144688,0.3543078323218136,1.8556701030927834,12.164948453608247
47,0.00737168405365124,0.04393402881271741,0.027475092279613842,0.032100994701409445,-0.007493343832347991,-0.004920495425600159,0.32786885245901637,2.349726775956284
48,0.061976025748003316,0.06635413040886867,0.08996583873923743,0.10339708697270067,0.07558410346419636,0.06895412239913347,4.533333333333333,5.866666666666666
49,0.009885956481840874,0.041676029938159886,0.14280998536259,0.18309822564825984,0.15636115249404176,0.18164195828139373,8.13953488372093,9.069767441860465
50,0.03284867439003447,0.14222144797734942,0.3679445414773398,0.6441680235309422,0.35072714024482043,0.5969317296068037,12.941176470588234,13.308823529411763
51,0.019906254484482744,0.059194515147166615,0.03567315561242572,0.06289751592591213,0.028885872323571725,0.03116812185102965,4.903225806451613,5.806451612903226
52,0.06671243921383224,0.03585096413616096,0.025372082250231145,0.03705221330965054,-0.00554432957433157,0.08707763338471333,5.625,0.9375
53,0.00685604716540078,0.026461839620636696,0.028680872139226626,0.0398769457004091,-0.007151101570774079,-0.0031952525757173037,0.3883495145631068,1.8770226537216828
54,0.0017047942738930844,0.05387327948241433,0.03406758142875188,0.06142986640188471,0.06351441263428603,0.016305883459286057,3.5071090047393363,6.540284360189573
55,0.0027126639491010796,0.05992858553641767,0.04345850905931889,0.18508980910012152,0.03715882778800547,0.2212473997711265,1.9909502262443437,6.606334841628959
56,0.010335091691366372,0.05679709816852996,0.02175534865548965,0.03775629196917634,-0.00381673928287748,-0.003116087691225045,0.24844720496894407,0.9937888198757763
57,-0.006703114943044874,-0.03478071160207763,0.00359615394831001,0.006559339213073982,-0.0022859055633662325,0.0,1.1111111111111112,2.7777777777777777
58,0.034244059532215376,0.12519326243938528,0.21375769218205806,0.7100007588451114,0.22785969937061085,0.24463837145539388,4.936014625228519,16.16087751371115
59,-0.0026977027838809287,0.020947596538016033,0.07862739804307317,0.17690363429808706,0.06768296046729348,0.13067545933868258,1.9391947411668036,3.730484798685292
60,0.027362286880594888,0.04317526349591683,0.0665624327889445,0.037614886094453,0.0844369432813273,-0.001956333683291773,4.104477611940299,2.1641791044776117
61,0.00411237534802128,0.02466665811971297,0.04072964245527828,0.06968854619933648,-0.007499128153561561,0.015756071795560416,1.36986301369863,3.0684931506849313
62,-0.021368831388413112,-0.011698978329821363,0.004149193213697442,0.041582131030566884,-0.0037022527269364707,0.0,0.0,5.647058823529412
63,-0.015319526431645247,0.04645074488080364,0.015036495993452309,0.009391240100136703,0.010002183184004566,0.0040607303649762725,4.0,2.2857142857142856
64,0.0303793781251796,0.07919717225127887,0.2056631930989037,0.5306987216282387,0.1754912566750926,0.422017325694806,8.613138686131386,14.890510948905108
65,0.10451945792385375,0.10906685280644901,0.2510967907731193,0.3516197696791005,0.27610971080102215,0.29013004245862434,12.311435523114355,12.068126520681265
66,0.06478655456903182,0.08249522405937754,0.5343321791924386,0.6837684639715709,0.459325165008578,0.5109244621680687,8.085694540428472,9.053213545266066
67,0.045555246087880696,0.06938999034949489,0.06401099766109788,0.03740743338525647,0.049713618730957844,0.030044834277738432,5.076923076923077,3.3846153846153846
68,0.05555536189104138,0.04022525461395976,0.1985120255764512,0.12166315332175993,0.19379986572450378,0.16112213669402958,6.798029556650246,5.615763546798029
69,0.02569707225614154,0.017681373010912937,0.059882344268797114,0.020211915079680058,0.08182534026130761,-0.002456956463161971,10.72,4.32
70,0.04434085751821326,0.09296875237505836,0.06377772604558317,0.11175354326098957,0.11269913358185153,0.15553693807943944,5.7272727272727275,4.909090909090909
71,-0.00229332255914777,0.013956517801787527,0.00753206580503305,0.007427144496295648,-0.0013168560192431949,0.0,0.36697247706422015,0.7339449541284403
72,0.017641603346816415,0.05009431822477606,0.21968371396492517,0.10047634847258881,0.3018612453093201,0.15359421666649017,18.095238095238095,15.238095238095237
73,0.0032535338853348916,0.07204871507189142,0.04009189103945555,0.15758752634820156,-0.009562143848154736,-0.001333497011234423,0.6864988558352403,6.54462242562929
74,0.009542285679124685,0.02750300512652054,0.01626321220810443,0.027703177317912137,-0.007356685048888391,-0.00458828870895946,1.0358565737051793,1.593625498007968
75,0.029100037344005236,0.020242842441233866,0.11371325304243385,0.11203914143629858,0.03956295450251199,0.025729963252536608,2.0997920997921,1.8295218295218294
76,-0.0006533598931523499,0.03659383430925939,0.03215102671005352,0.009849517750760284,0.009732955258308681,-0.0025804202960974182,1.8994413407821227,0.11173184357541899
77,0.02053653640923353,0.10433577658542226,0.22515518125611678,0.5000708580510234,0.24505529215217112,0.45129554701492974,10.883190883190883,13.78917378917379
78,-0.013615715217800806,0.017988119380895118,0.018303372279130196,0.010259532219514266,-0.0031475244310777794,-0.0028149708744816754,0.8733624454148471,0.8733624454148471
79,0.04644602391736535,0.10527334627873652,0.015486226978584896,0.07464804804295745,0.0354687035212808,0.1654728087281117,7.586206896551723,8.275862068965516
80,0.018338764481340475,0.03615956995601388,0.10693782201164813,0.04195604403215139,0.12073267933929613,0.08635887653782878,7.557603686635944,3.225806451612903
81,0.043916399477496815,0.0031898276287303795,0.04496479412720887,0.07289356255464854,0.08665332250123174,0.1193357994941034,8.571428571428571,5.934065934065934
82,-0.03952782118705339,0.028516554595348576,0.03737722015590472,0.06274894229046599,-0.00398621837864824,0.0,0.10186757215619693,0.37351443123938877
83,0.11514438059018184,0.1327979109175087,0.6271120526562286,0.5275797437723387,0.5869477201565456,0.03840853534038466,14.631901840490796,12.392638036809815
84,0.06010381097560974,0.06493424796747965,0.09509650686356759,0.3083848370721621,0.15770840502364877,0.1412017959935136,13.2,19.2
85,0.013216853292263575,0.03216287447627553,0.12247344555925949,0.12383123689960918,0.11577121095219355,0.12339469620331746,4.207980652962515,3.7001209189842803
86,0.001520098862245689,0.04938906645850766,0.13273610857550439,0.08839169486954178,0.10557711744829139,-0.0032898260865724714,7.607361963190184,5.58282208588957
87,-0.02842805278205629,0.04662743718252449,0.10258784965153844,0.3404443219201761,0.10018776495202272,0.14726623185458634,2.649006622516556,9.139072847682119
88,-0.019104765347310038,0.017127939434102457,0.00782787541486725,0.008782501549324181,0.0032712905994603633,-0.004912068115334185,0.6060606060606061,1.0101010101010102
89,-0.024219316940516822,0.035132074462802865,0.002551598822942677,0.005865227960979414,-0.0027592506892968787,0.023904676670170766,1.212121212121212,2.424242424242424
90,-0.040004646354354245,0.02976671280258264,0.01880064326113836,0.020353555486943727,-0.000994762732788349,-0.0014919392580305024,1.1336032388663966,2.8340080971659916
91,0.015775403998148807,0.038876357840036846,0.13615786516836134,0.04928864493126528,0.08194539162107095,0.0,5.7015590200445425,2.2717149220489974
92,-0.02539202745512148,0.0034673568706670155,0.013241430409885326,0.005050800065161811,-0.003633481352825532,0.0,0.8695652173913043,0.8695652173913043
93,0.04325431961868731,0.06566561656706332,0.5690052018716879,0.31144745965355497,0.46253148050789755,0.12374668411790413,7.838383838383838,4.915824915824916
94,0.11514224870358047,0.11069893463552694,0.20417804239090642,0.3038281411092314,0.21155623099841808,0.2391117044411281,9.651162790697676,10.290697674418604
95,-0.018603479050532445,0.09319243420761292,0.05823745116750839,0.13641914622362541,0.12708510661235714,0.18637941792634033,5.483870967741935,7.526881720430107
96,-0.008268993803689673,0.050090216166737145,0.0025359591253858883,0.008079165410778105,-0.000795843696204755,-0.0003978799093524391,0.0,5.0
97,-0.014355544145891574,-0.016007188088310753,0.0030465397390385383,0.002932623329597337,-0.0014514680963935195,0.0,1.1111111111111112,1.6666666666666665
