morgan,2dpharm,atom_pair,erg,cats,layered,maccs,morgan_feat,pattern,rdk,topo_torsion
0.952424051404459,0.8430547290451789,0.875477767763579,0.790101118996886,0.8757424329460224,0.7253197571333915,0.7083733961443693,0.9816094220760743,0.8220853335993756,0.8139378713626625,0.9251919518063647
0.9552108402724502,0.859873060634544,0.945744473512207,0.9034065119465261,0.9107936233835869,0.8597048910845893,0.8654856128029375,0.8776080185952841,0.8418977755514735,0.8817360861972623,0.8947856261187895
0.9475884065672798,0.9567226969452368,0.8973819968106469,0.9010374086885985,0.9785445565722165,0.8677908968161628,0.6447171596469125,0.9265153419708785,0.8423077697770646,0.6084062064829011,0.8646763822708112
0.7897072356621732,0.6117612508883868,0.5575886851640434,0.37279812134747525,0.23967875405441105,0.3759787993152042,0.3474555593322125,0.7375571916946968,0.20600606451868161,0.17271659229319436,0.3520715807633546
0.9810788104596438,0.9734159253503435,0.9263597547511563,0.9388579483815476,0.9643578947064091,0.842445060278961,0.8293129264351133,0.9747231184782474,0.9513734221548042,0.9253227619842456,0.9653966376780418
0.9403755908837869,0.9005742198400988,0.9458431930819844,0.6429032476764212,0.8826186898030384,0.9285102349924083,0.8639935740935373,0.980404535882685,0.8985618635465309,0.9361727111632265,0.8929962950919278
0.982163387423511,0.9478114861987308,0.9787570696633582,0.8009839000674602,0.9009009460472388,0.9891342023425987,0.9612785948402254,0.9835265275632434,0.9819407543559102,0.9872297979080937,0.9804511937510222
0.28691331704047646,0.1767812411704303,0.29436688228743507,0.17849819685055904,0.2744964625548452,0.2642464588529663,0.13057338882527578,0.18634701819591232,0.4027484274141761,0.2661334061793157,0.3561119998964196
0.17718388506143717,0.13670895453185186,0.1315814897074129,0.05135384520975796,0.08056596026627347,0.2092987519080808,0.10484072809948185,0.12413730491158097,0.2783585130479467,0.2203033749535298,0.29314598460126434
0.9498695861339477,0.8007098001532764,0.8168708072576267,0.6815167653262952,0.8014387709249894,0.5989790275918996,0.6816128002972086,0.9619760491833929,0.7891262922599964,0.6365789973508411,0.9477754895036745
0.9505028333692478,0.9032755560810044,0.9586684610688521,0.7135963845239098,0.641966263182459,0.7584333229768087,0.8551756341058222,0.9836065506200806,0.8549640215901285,0.9276091599070585,0.923686831789926
0.8593636862268917,0.8665191594040713,0.7281094147939056,0.6865565483355436,0.5796636970710779,0.6864855178554228,0.7070041182024177,0.8156324934847916,0.46515454733009215,0.480033352680776,0.8297545028176472
0.7972551396502502,0.767136223826049,0.384289900637944,0.10495645481538526,0.5854830701125275,0.12358489112771573,0.06749368493655981,0.26663798454497584,0.6839704561138624,0.6220004314594375,0.26482398169475857
0.9049259813779522,0.9637435696166774,0.6385754938312936,0.37296604022761864,0.32611649943186494,0.92567387914346,0.10187576703406157,0.9311946629765888,0.8509672334154015,0.9721867214229216,0.9621244456005411
0.9692004235512415,0.826731118469149,0.9736584487592408,0.8151162665613927,0.8557479899911895,0.889748542861014,0.862285113440634,0.9742698640949844,0.9602160340507336,0.917747515046053,0.9680525963970539
0.9953181814294996,0.9731064556760497,0.985501932844473,0.7001571305979413,0.8261954600438687,0.9811331333001955,0.9693494580841301,0.9982874037104318,0.9794510738439628,0.976251363662082,0.9926828951053014
0.8243012778098548,0.9775425394725517,0.9751132078511802,0.9770807181248633,0.9652545768021701,0.943670414085592,0.8467026931968863,0.936608712506309,0.9608338548670401,0.9810636794584249,0.941307019659796
0.7658224467855914,0.7523363423108371,0.7066382218956717,0.4858646795428349,0.4473858149902271,0.700860462177523,0.46100712943422706,0.6098184366658415,0.7330032100085152,0.5356651842196022,0.7908653447807457
0.7115583590321523,0.5823109257612481,0.6622459520094025,0.7503975251641375,0.7273817563002936,0.6551128843539358,0.563319052258618,0.6392807776798518,0.5321731991568583,0.3854294295396684,0.4682544400951093
0.8596125630772863,0.5866821167427201,0.5451382383216489,0.4608851111724319,0.24134064003869482,0.7960279003672308,0.32425679539424135,0.45835192462556107,0.7323835016509562,0.6317898022485902,0.8184705341019529
0.9701984922730403,0.9558409771554975,0.8854983897831286,0.8704089126039308,0.9064799513646952,0.8877578566674234,0.8795252106485474,0.9328826041361687,0.9635605990742048,0.9459977038114036,0.9543718943289419
0.3519677703424972,0.36144084414687505,0.17814472103591003,0.07075454835851686,0.14321850156047053,0.1682622565947086,0.2560859528599957,0.21508707930660934,0.2639820715147347,0.15465069330786674,0.12494860956833719
0.9766381148549927,0.7161748505190817,0.9936932174790458,0.5242208271485289,0.9172025516683124,0.9279484836068553,0.7792822854680863,0.9974698388957297,0.9508059182842352,0.7219723292160987,0.9231083054075968
0.9536606690588348,0.8385813607863538,0.9384119247247142,0.9265452781149922,0.9324937037982238,0.9095006764845287,0.8700555570570354,0.9426004701724935,0.920184428510631,0.8812632477978672,0.93803225007069
0.780645677978365,0.4790450193196026,0.921557752128664,0.6727627904770695,0.9128183077317519,0.536957595572001,0.8281534101876736,0.8863359311506624,0.9388832465690042,0.7146024261861981,0.7658276835953125
0.9001508149748075,0.9193609618886482,0.8291686494220578,0.8525813238897799,0.9304225360137163,0.84356190489084,0.4976349092614877,0.959760535934124,0.9178751351053183,0.6827027745002197,0.8950042123473966
0.8586843627649435,0.75001002197778,0.8708690987883517,0.7210901392094342,0.8443392870036119,0.8191767836856891,0.7774892898841709,0.808427197287243,0.6637313576434647,0.8060738451522009,0.8802164722300323
0.618181230291529,0.35715354814140154,0.7434207160708368,0.5022349173202474,0.814045629738462,0.6775020680252692,0.6331870108485603,0.7557640837330011,0.604657743307927,0.5757631735160156,0.696031215519228
0.6721804367149696,0.890691723943247,0.722882355602955,0.955698903445916,0.8707759321047731,0.9317273052019271,0.32015183731625785,0.7406844922738759,0.4784390064590196,0.4477543474481118,0.5181049215437346
0.9597419761771795,0.9125238599948216,0.9748422739936762,0.8499040871756591,0.9201771716766728,0.9193577827346493,0.9005520101429382,0.9453608197117407,0.9007500523878578,0.9039852466583997,0.9586338402949528
0.8150988823437534,0.5804824548340056,0.7338610934514412,0.7771891842334819,0.7787583065164845,0.7307006682706203,0.3830643264101368,0.7580119894592093,0.4534719901062319,0.7298500236510498,0.8251158818047329
0.9581993885027505,0.9403408407508668,0.798206764181082,0.912551303255877,0.8623836743215978,0.872666804272725,0.9044950365600425,0.9179674074336764,0.8430441766331689,0.8525566340192521,0.8518146979129964
0.8733880008379797,0.6756228414716046,0.7079821065068767,0.590277106296948,0.8197723802425388,0.735503358389297,0.5838045725681908,0.8198221314472469,0.7414685882631196,0.778881455660057,0.8272164404894431
0.6098375958158977,0.6427996144935783,0.7718586926646438,0.5036093385048921,0.8723654519074552,0.6297471571067432,0.616353828567569,0.5656112513450939,0.6912011007974359,0.6479917564703274,0.6281908298349951
0.888372090220986,0.8949440667404899,0.9156094183893823,0.5097528278518157,0.7910398052662433,0.6569843142397335,0.7143431217996995,0.9502893842071014,0.891973321838286,0.863550488537232,0.8145566649880157
0.9187392587348004,0.8703457125081997,0.9232082920941105,0.9331269927974173,0.9354680037995574,0.9623784032087181,0.8875630265314267,0.9324171935590295,0.8574470436375061,0.953110553686691,0.9430140207632395
0.9457947430825641,0.8587816611812077,0.9438680566284912,0.8031161213675246,0.9106080086529368,0.9078695499548165,0.8528864657001434,0.8903681022378572,0.9087609261619319,0.8972622199366562,0.9502015134162861
0.8445184521277994,0.7209836241762599,0.9777171097770014,0.9178369110621647,0.9403005791543081,0.7231200798483233,0.8307761244941045,0.844865570588103,0.92595910755803,0.42956674249789534,0.6277563884940213
0.8823221187215824,0.6437307868828622,0.9546648564600239,0.6434619322318108,0.6749939264238417,0.7472145759112906,0.5269299730343232,0.9454630656374506,0.9260140058249442,0.8213958135043444,0.873687554284771
0.9491397662775536,0.9725100929517333,0.7364364186654516,0.7250027971995422,0.60947134349415,0.9551226906736003,0.6795124641845411,0.949706406141981,0.8116355766993254,0.9096376874545425,0.9065499785654011
0.5881448825258571,0.7760869070493596,0.7881813141359442,0.7238559863363443,0.6647634656647137,0.7325084802312869,0.6099294897161817,0.6148400555065101,0.6475969987635475,0.6591533869836095,0.606604698627599
0.956577897514921,0.9479126923701616,0.9661461737837117,0.9125418642689048,0.9507109479304002,0.9642019613914651,0.8472413694782988,0.9553232263291986,0.9268422811139284,0.9657769822417239,0.889142238062657
0.6971134095434253,0.7677799919133313,0.5800330766815998,0.5491704225577223,0.36133472518012394,0.6142866211318813,0.37275005958672514,0.8102586486409455,0.5295786932783421,0.6405933296365978,0.684347886821064
0.9361286974555856,0.7061658295235412,0.796927374697648,0.7250142164518228,0.7405233960329597,0.6622975942355827,0.7461814876087863,0.9636194611819072,0.7607855092735551,0.7010117913238325,0.924209479271497
0.2868253196417541,0.6741418863816409,0.19454330855242233,0.19373928995536457,0.2792948246231464,0.4248898683951336,0.45447833771911395,0.4890653279657673,0.11413382591887661,0.28127006205389016,0.20396440319449693
0.8700867820180445,0.8701964166738112,0.8393320057849724,0.5569176244840741,0.5078058438392871,0.7244543150564645,0.6614665218664589,0.9277925717375751,0.8747638494075148,0.760946160163366,0.8618222997142378
0.4345911775698277,0.5827233654638668,0.26687840863011575,0.6290627862639266,0.3181390753459617,0.7095240257003608,0.36079230583225347,0.6054501595308869,0.6628295548969738,0.49492031030693917,0.485816006967501
0.5477413204571834,0.5690082136811748,0.5762023038263134,0.3679219196297778,0.42393883754534784,0.4779683621904118,0.2745574798002657,0.6007144446150743,0.40658265799814225,0.29849825620192016,0.38331194277354314
0.7641067362496043,0.9464725845725662,0.8349996728697725,0.8590173445945036,0.8665191283849168,0.7648516653828676,0.7571453479001408,0.5132889994893364,0.5172905657125779,0.556019028488535,0.8595666957048895
0.9573184415117596,0.9423285677555653,0.9302331693517765,0.9013849395566829,0.9517806492331748,0.9205240761223096,0.7543076305804483,0.9263920234638473,0.8756922698955758,0.6819749538036061,0.9555854830662144
0.46300547547222765,0.6092629761428981,0.7142815267229989,0.5002257119604231,0.8532555653072919,0.4632234664317304,0.30522633333987736,0.4346654702801347,0.40514866491730317,0.49448589854045955,0.5083106775665713
0.7053969032912505,0.7883131202602858,0.45338865132024886,0.11592795408351786,0.390355337310148,0.38170176269441924,0.6501280884995534,0.41255126694467414,0.6652197779495,0.5465347047346897,0.5187028175870604
0.9859735114776539,0.8114653156181235,0.9792422235644135,0.7161095577122651,0.7407994307662347,0.7893926396811284,0.6571656371477729,0.9830900475730251,0.8317984315482967,0.8291777942273453,0.9616304073043795
0.9485774471906591,0.926767524323094,0.9378683754835344,0.9675366157154025,0.961379741370226,0.8577870819239585,0.8210897723533966,0.9813812261679085,0.8661468755393175,0.934633413370219,0.9257164940700191
0.9361331709570714,0.8172727265968309,0.8848330489850665,0.8866875167763058,0.8899863269263951,0.8872530635527475,0.6515963540966853,0.8667313370330916,0.827807258246979,0.5531744848029088,0.8092413763768116
0.5869334033306698,0.7339148518698928,0.8351407263598871,0.7868056371215317,0.6922247685789366,0.7077391240188989,0.4450504533542101,0.5436486058404767,0.6388353278005799,0.6047768449209892,0.5154971749720422
0.9067276621854677,0.8084686260296632,0.9145967067131735,0.8208479466793474,0.8260479335302094,0.8568206370995136,0.9225389364141494,0.878578825055508,0.7975319242448792,0.7959986795431022,0.9301452896324386
0.617137012998119,0.6557067195893022,0.8449749545632915,0.5838273734756123,0.8617463254052313,0.5747912007590343,0.4697896749394982,0.8352522481996754,0.6173532331702755,0.44952401199430847,0.6748469166799017
0.9668126911344266,0.9341033321817783,0.8395916012049868,0.9563315954062639,0.891861136255987,0.9282431911796126,0.9229987112500403,0.955722609264019,0.9596049240060986,0.9420813714110345,0.9202150209901391
0.6667535499769665,0.28512353915817873,0.14075754766336734,0.5504115135442854,0.3032380251714405,0.45075049128330374,0.28803633783971455,0.7596181588284866,0.5259794910524581,0.17108120608156274,0.34915635775521725
0.9863721382447512,0.7949653379178183,0.95919786528199,0.7395039045443375,0.9183507799849666,0.96155662978052,0.8620729579913831,0.9581744807614498,0.9764194613525483,0.846573945261131,0.8770856154718353
0.9087304145647279,0.46446085717798324,0.519426446957737,0.793015352809656,0.41504214972294673,0.8127725958644813,0.6904958403165278,0.9178417476582135,0.9503248767774716,0.31293120982672873,0.6477889450117146
0.9893578016139687,0.9705506415537413,0.8942122085963404,0.6521439644640107,0.8829451991300599,0.981082870735539,0.8238373295087417,0.9811878175287843,0.9839134455053905,0.9793237714832125,0.862955021414389
0.5952564700479769,0.9104519747828317,0.7289645233710991,0.6540864153378219,0.7969395918338615,0.6196708909394075,0.8386327598925475,0.7392352207598749,0.6621888926999586,0.717047258639653,0.8230158898820581
0.5364216420741662,0.24852409488438248,0.3460398135419286,0.16402473927673042,0.38814710682737763,0.5656814633290744,0.28739223376962897,0.40603244562056195,0.492872753841342,0.396706230896436,0.4440814819894366
0.9555724940966195,0.878780792634903,0.8894312293193507,0.4255819089542603,0.8976065526674089,0.943495496064224,0.8626208269669423,0.9590170419433715,0.8595230005420605,0.6989777708643784,0.8900994972538653
0.9555423251560304,0.9382109801567993,0.893020224306456,0.8789216449517887,0.9295333585010157,0.9726164353520179,0.9239026570161478,0.8485069622437396,0.9159125849475609,0.906023094607356,0.9110978465360181
0.9889801764461733,0.58636992877197,0.5667979485291321,0.9409309486702784,0.35052080907335326,0.9829614345120599,0.7593750751614372,0.9999999999999998,0.9915005574136009,0.8784035612502554,0.8969001685878049
0.9238260928957777,0.9680802380727191,0.9016782770030638,0.9617453278406041,0.964000377672646,0.9818762658598994,0.9092860808257083,0.8376227727183216,0.957382067502274,0.915355205026357,0.9321685439419443
0.667461451072772,0.5527308891034837,0.6934770354948405,0.29318767381011196,0.6175503204193424,0.7589039731840557,0.3774258832239106,0.733241267876919,0.7645100063779124,0.7721048440556967,0.4214922355884846
0.8383119140034103,0.9613148783985556,0.9208173677195841,0.8747469048041607,0.7260330705258736,0.9530411173255176,0.6393356367210344,0.8382829142145518,0.8838139516935095,0.8354690760026726,0.858275596347091
0.8871445237303888,0.9499861781038602,0.7123751076292365,0.5924355133789441,0.6365965360296632,0.9211292126676164,0.6108015861216496,0.9619508142697228,0.9400035936589511,0.9438309566037345,0.7213931458328294
0.9761340763585958,0.9718773522269814,0.9616121521779549,0.9885050619533708,0.9707592707785675,0.970722896983703,0.918823598461586,0.990606126767696,0.9641550883397193,0.9803338831688468,0.9665273813389086
0.43949436684104465,0.10939356907137716,0.12187833562844497,0.08287113632050666,0.1743969586394976,0.22660796951942136,0.08785972324913412,0.4133054663816917,0.32041413705209465,0.1632803446870198,0.34542227658875563
0.480644905410876,0.31146047889133555,0.2465117752475931,0.30641834569986387,0.4317512258992604,0.5079616800919657,0.2061409943046023,0.28044962591116157,0.28268161496398064,0.3832205218906948,0.5632961555736874
0.6249264228436375,0.5998539822524745,0.10803640478324651,0.519230513756336,0.2380222900569512,0.2352458062393459,0.2349149834546041,0.563959238190609,0.0751892927007716,0.2758946344870156,0.32278418131650444
0.789375850062664,0.8361569175112961,0.8888426994672092,0.7818765111957592,0.9185424468256602,0.7633699687048354,0.6079003504669116,0.7250585649556067,0.7549315191202682,0.798868907226477,0.7528704722120274
0.782527274278164,0.39189578039369416,0.7698375422152572,0.46793552591153387,0.6157598700274615,0.6849732407178045,0.47362274914296343,0.7580855831226525,0.5539132401196636,0.6885426579540276,0.7241714025047209
