,ave_cats,ave_morgan,ap_cats,ap_morgan
57,0.07178092146235954,0.08954649739814824,0.1675695721730901,0.4991016911508675
58,0.05965239360543639,0.033274382541272685,0.012651595684932283,0.005270468488006359
59,0.04067805724273732,0.051662282306093266,0.03242665282262236,0.05903252903116603
60,0.039631164682441655,0.0494367929654696,0.04236178130564855,0.1073446771021229
61,0.07572803166888764,0.1293131589519479,0.2170637616442825,0.053969237037297904
62,0.03247222279271322,-0.013547986280832203,0.009212099361498817,0.012122707940490942
63,0.10756632813705808,0.14132635283222716,0.03121821454513095,0.12374144769989366
64,0.0481668512170379,0.054380297534981636,0.004758274719687584,0.009928610207146239
65,0.05030014901261731,0.09424870484360642,0.19632100480337328,0.49046489826997786
66,0.06344409862710504,0.05278350105474289,0.01709243082334495,0.0034288616702129984
67,0.020620959756468493,0.0364798159253244,0.035984422502821974,0.0195878310734854
68,0.021607494595243693,0.06489056655571174,0.015046650660806685,0.035145264346501864
69,0.09601980041434294,0.08128146897690003,0.5052855560853995,0.6315301303907322
70,0.06573665341867163,0.05888688089084032,0.02293054616676088,0.025386936230060816
71,0.07428499124980975,0.05557794734668153,0.20138502297820002,0.03854088398656537
72,0.08061084945663627,0.10023249080402069,0.28153576038531447,0.18879411256571563
73,0.07322747363650156,0.12022888711563834,0.7186761470147558,0.7786169507258679
74,0.09000195387005827,0.10525112192459296,0.09210298656496135,0.1517391198945675
75,0.040395497137219405,0.07396932547027979,0.08917295578501154,0.3017906373074828
76,0.043358301175933256,0.023466395707272603,0.009412423515025858,0.011906616132679536
77,0.09000069638356128,0.09497633994388172,0.22097378849865912,0.2866299584629894
78,0.08162588398629012,0.071409714087379,0.01082848642353321,0.04678464435632234
79,0.07404686987713749,0.09600306185398017,0.15041403370725595,0.0683413241884569
80,0.03543547275500036,0.05340122587835072,0.06578595419670694,0.036737008062112234
81,0.0689987474550306,0.05850444054092574,0.018585062248572204,0.03468852378057895
82,0.08576055339366778,0.09615354552712524,0.0021863255104480456,0.025737398188131186
83,0.055859854648009466,0.04196659073652231,0.011451050568381563,0.008888125876842802
84,0.1280255902728687,0.10661162165983318,0.2100083149789987,0.0936610081567107
85,0.07394393418154938,0.07132699993245334,0.5854304306797684,0.3937688915112137
86,0.07193266083350397,0.10507256058560166,0.07744216581135219,0.40581272685139114
87,0.0866135987863706,0.08523553843444076,0.12722615366061732,0.04390797337433348
88,0.050444814048090036,0.014351754084437118,0.01531445245200049,0.031571079982812576
89,0.16026845682933083,0.14504482163691312,0.5341240546246383,0.3528253085064866
90,0.05239367182832688,0.04704847603071666,0.1718218781815879,0.13294266581366876
91,0.058718984356948445,0.04272660751494789,0.02948211006043272,0.012628873032890805
92,0.030649970602055154,0.03721616165231906,0.05928456812985125,0.06562538008247763
93,0.04758640338444897,0.040763907498435226,0.07296655929268915,0.020639839435643306
94,0.07840310359130309,0.2517603636267117,0.5158212007889914,0.9071727942773604
95,0.047658940380168324,0.028629148353276512,0.12852668590712396,0.042073523373410075
96,0.1392390803215266,0.09918255256880548,0.15425723705614652,0.18717455881639597
97,0.05652569941444385,0.03060149604435769,0.07393134260080765,0.13061510375161417
98,0.027049232247595978,0.025428265524625293,0.01588695107730958,0.06380893553326823
99,0.007667022591761774,0.06396827724598225,0.029373005054606056,0.03148523992641334
100,0.05282106071154424,0.03807624198932502,0.032908777065602,0.027156855514313297
101,0.09019693203767198,0.1144374653749981,0.005635380894009972,0.03851261523930416
102,0.12039361166276324,0.0799910306729551,0.15714343955673632,0.5998541812733185
103,0.05577023898656608,0.12995319408944994,0.11540713931738013,0.6347876354038905
104,0.026963244728644475,0.07980543095581893,0.021115946225915887,0.05699155855815346
105,0.09042076396775717,0.1194876042214898,0.3298952112290745,0.20837250934173424
106,0.10171678707385667,0.16137423568988107,0.10446407651334488,0.14557708660223065
107,0.037310276379774854,0.022438254014371495,0.029854741875092912,0.03176733576000855
108,0.04691149288036883,0.04254023227247311,0.01932034467565692,0.01344031638193853
109,0.06023479286013461,0.15681374339787252,0.017845778022921633,0.017741663471193415
110,0.13145521593418297,0.12203470190658733,0.13823155578507407,0.11937806107563075
111,0.034774215915034434,0.10410408422054462,0.052880165863647126,0.316361331824018
112,0.06885954705414915,0.15535389942104666,0.02099611128754157,0.03245194454389787
113,0.13427962595852275,0.04272208148251844,0.29392139535290857,0.18627558064298583
114,0.07264778106508873,0.10248767258382646,0.6240395658317104,0.49677750580083496
115,0.12897978882990507,0.1242113551679963,0.4555257459253627,0.3225245381638855
116,0.08261593853944427,0.14111233881227447,0.16201259135838758,0.41270064807862294
117,0.05932796417327968,0.07148795423487947,0.04115932356480522,0.09343630179468314
118,0.050434555992149965,0.05482344148152679,0.008466836126423677,0.014354933970179225
119,0.10536261585304646,0.09552533590811102,0.41207340643399465,0.4192727127098113
120,0.13979406194458194,0.1141336402396978,0.4626795535100462,0.031357650644526135
121,0.07552223630945537,0.1247514976951411,0.6730504471470872,0.8418366677324555
122,0.06031893226191137,0.10515889530706013,0.12065292164724278,0.2792954760642291
123,0.07246896446026269,0.04521073514636503,0.019434002497553907,0.03277950155221947
124,0.009213549404066546,0.027863631135310984,0.051778258661286686,0.034418267059627944
125,0.03255411147213205,0.05227493126718319,0.09658804247405346,0.3284808334579055
126,0.10249448693977004,0.10767046291574595,0.050934043342953095,0.20435150155253543
127,0.06535983852389576,0.09789386579052495,0.4288148508409795,0.6087448091087267
128,0.037146075304994086,0.05481690607842571,0.004021333699425067,0.0039016504684401166
129,0.1443659982873366,0.1247972776035311,0.47457481542311464,0.5626543185128738
130,0.045124932182954325,0.11539148515544262,0.04025011708057174,0.11982203005088987
131,0.03857882025245041,0.013485022420222648,0.0323940180359418,0.018386110252140313
132,0.08750648133687333,0.09245384975792592,0.21129043712930742,0.334545456804035
133,0.02853838095582123,0.03387631398331109,0.007520427947486518,0.017395918324482534
134,0.07531380786088537,0.03762427616213959,0.08701731666502373,0.021015503116065648
135,0.08719846355197541,0.08126914167634208,0.03449319168098215,0.14231596132710955
136,0.09503368181182154,0.04758630339616593,0.05032346641755542,0.013326016199369593
137,0.026803746576385623,0.047953562550857476,0.01726329583094718,0.02817852781515423
138,-0.034945114633170515,0.06066021811038208,0.005517045756223534,0.03634975741711046
139,0.055549547193113724,0.08653262719414628,0.5250185058103841,0.3666203497188405
140,0.1361401313288486,0.13023311933169146,0.23926102409279598,0.30458338305651694
141,0.08626715767469695,0.09919261022642356,0.1897525256951789,0.16680382570499308
142,0.062256370365471325,0.1437323102742153,0.40928114592163317,0.3933564085114775
143,0.11097980186492307,0.2515399440731,0.4985383472760586,0.9009046698390505
144,0.06667337821471003,0.09823622702315465,0.02789127819827808,0.036679338571203486
145,0.03452464627953483,0.04681571032938675,0.018753066698942913,0.012464074333458714
146,0.043063634992359656,0.024634002059299942,0.004212446394503448,0.010113058137792246
147,0.07672247517736291,0.06469744483632117,0.020260564886980383,0.005489494563297392
148,-0.03740956691963809,0.009129800707871338,0.007911304168296147,0.007619664292219171
149,0.023390737222487357,0.05513452967288257,0.04547220682171127,0.020866245345451624
150,0.30994876406102856,0.4076217451892214,0.9091528211867861,0.9474380717472151
151,0.06855459395085123,0.08207254237974038,0.23305903490264973,0.587629620159714
152,0.10440460678566404,0.16760208932847698,0.3974269246525684,0.5719346070794172
153,0.04848497269896879,0.055105677675735654,0.022714430726618485,0.06589757438079889
154,0.060184344640866305,0.10102046504220419,0.06276087353598865,0.08541894049308295
155,0.06635506003430519,0.049063433421923985,0.11242483930814146,0.1103052054319954
156,0.06774475421052095,0.11649958975071245,0.21553759197959507,0.25146260403592063
157,0.07669743381836303,0.0385614171992239,0.047830255765698104,0.09732194549367625
158,0.07924815211389624,0.07424538219135035,0.35856663768226155,0.4240305359193354
159,0.014709462611867397,0.03567768830397661,0.007053073286739318,0.009883617364084236
160,0.07914186238496107,0.07893189447330262,0.2772299516162524,0.28524376377446536
161,0.05223009572996962,0.06889229477976433,0.08648694653911249,0.09509554424159858
162,0.049298910122969775,-0.05221768324177117,0.023600832848116652,0.0036851890414621165
163,0.08374972437283268,0.11550531852645712,0.3087964042131656,0.32165101935997625
164,0.10781380721442818,0.10904567665365866,0.4541365008913591,0.2519112641931257
165,0.11450966929292805,0.026841938073151883,0.2623693729780004,0.13682848254840352
166,0.05365705356501954,0.08614584748242748,0.0487233045160657,0.2468373501163269
167,0.17755606031779486,0.27518952308865213,0.5202780204678071,0.7538746971617769
168,0.05720961021518822,0.12286715966205658,0.3366526699794409,0.5488130713403765
169,0.013381416888363418,0.06192560843432854,0.004131728401513343,0.016188648803044808
170,0.06737317320214159,0.062023682052766094,0.31978645637428965,0.061850219409994404
171,0.07908259950845681,0.08895371217366121,0.07443569896789261,0.15198917150432492
172,0.07150003559060286,0.06304373930347634,0.14249875208866633,0.07380790205136575
173,0.06559149335785402,0.0517907251253758,0.0168256526653636,0.04303745686264126
174,0.07779365644376868,0.1155531477184768,0.1342006679148206,0.29891464962966774
175,0.0673934781473553,0.09266591822881315,0.025673755870062685,0.14868770318028773
176,0.16165217763195322,0.20223447945978473,0.3358102523702849,0.5553645257549678
177,0.10221569927627444,0.04788710685914005,0.7250240014990402,0.19647245380187814
178,0.1094695816674141,0.09399635724305072,0.25555453024251923,0.1534252512177638
179,0.05667657634455775,0.07752337407098275,0.11275695330724056,0.2839367240946101
180,0.06978303524763713,0.06947950162551941,0.06952703513634066,0.04247934414271472
181,0.05312607164619032,0.024377966954328367,0.05172854268288148,0.026147143853042617
182,0.08023903427826323,0.06788034249433705,0.18650347177128712,0.3027540684174985
183,0.05299866242631007,0.07284979320035201,0.025769827074369527,0.03451440957938234
184,0.07353779144621447,0.11469441326939611,0.24415700919974306,0.44624739950000547
185,-0.010003751926665028,0.03522156648008429,0.007357343574315044,0.06046375432488018
186,0.06738157471633971,0.027713009325187166,0.04594744919096685,0.016057091591307388
187,0.08202666897544841,0.06465521697667559,0.3096859104834041,0.18316534372187182
188,0.13015531581535283,0.0984036823595103,0.3705298367327631,0.8415056270482232
189,0.08867717080818838,0.11920025388902133,0.720235384222737,0.7846412990884986
190,0.12934882594553532,0.09714446211923361,0.4977053282218021,0.4855836596083988
191,0.04258607407407394,0.0340906243386242,0.021454832682212426,0.05251421977105423
192,0.012184662784305467,-0.006622115983884569,0.013742053717131443,0.00394748324713948
193,0.06390656325724753,0.11000354733747975,0.06695281128954915,0.1516109999321846
194,0.1109249592782337,0.08832446936513,0.3768730372769489,0.11846856547499059
195,0.16584148757556222,0.1914225519676353,0.8867694421049731,0.9040502022910131
196,0.1093033383985395,0.06824637259560801,0.34334302332783356,0.5044201789185805
197,0.04205134996456211,0.024637933007501056,0.025365606107943545,0.014626103433236995
198,0.0835480412100224,0.06460595438366795,0.04513170750034476,0.07615323009763139
199,0.08464681655706113,0.07376424507250717,0.2073387425219468,0.08600722839333633
200,0.10116849305970643,0.11031839011755329,0.019651550822735002,0.05296732682050711
201,0.0659408697069288,0.09371820988492635,0.019110270134164296,0.20644807362039141
202,0.10065783866209499,0.09510409415733079,0.08008701705949248,0.058412844282820786
203,0.07123645388430278,0.023006941380250945,0.07607336488720874,0.03190543807141819
204,0.04332696847180317,0.028453933524240194,0.015285913155862163,0.04066590491140743
205,0.07280719526274637,0.07832885181185067,0.002650378446760789,0.017771653014112425
206,0.09805876914816286,0.045199373794083786,0.016089651051161905,0.10815176869191523
207,0.03241564508746453,0.08608828036378835,0.12615162651120795,0.40570620198328267
208,0.1583953700630601,0.08181463657484234,0.4177100934058021,0.22213640032781254
209,0.03624655396003895,0.06709157774825875,0.10867462063339739,0.4049382160805854
210,0.18924698407652968,0.2631626422819605,0.6495794132170345,0.671424763530847
211,0.03468989886682089,0.051886330097613065,0.022888004343912464,0.0035755907464121795
212,0.14567161689272984,0.1295984435337731,0.28248428359003036,0.2984899954624086
213,0.07715868280375365,0.11471273726859393,0.22279661002821846,0.30833799270855405
214,0.08890381615940496,0.08370437863362029,0.25586566691167645,0.11627416056791459
215,0.04191845404358646,0.03737442994333978,0.09033645962911947,0.053306141180001286
216,0.09518836240562356,0.09936800312418637,0.179745748004548,0.10855967932346276
217,0.08946029559989993,0.1509938538060389,0.12232991775999918,0.4412931635567115
218,0.04734247274414283,0.010677313848295011,0.03882794591636737,0.03140466250895037
219,0.08916488744488282,0.12837479693664422,0.019068043816695017,0.3013646349318669
220,0.03324576138323371,0.06655742569822387,0.020417952497612368,0.14775526526640856
221,0.028916497826868393,0.06802909490975234,0.18698372933646673,0.119261208320701
222,0.028877328684880493,0.05363623267834289,0.2218436450724734,0.16892560018587294
223,0.07705724928927665,0.08681510957723454,0.2109471765672217,0.20185490251828547
224,0.055109905459250375,0.08124711452222355,0.021542301547315824,0.047791958763322775
225,0.16923995469660771,0.1535787976718144,0.8992812312146088,0.8920952754874284
226,0.07107049470120569,-0.013700214422485868,0.06574802748095565,0.002834839619855255
227,0.05362341744772886,0.04627924056717131,0.37625994822889536,0.18276453941601367
228,0.055474360788496935,0.07484088196130084,0.06964441047472578,0.1380614680330553
229,0.06358871118772408,0.0801775184207063,0.36678742667333886,0.39536968888592305
230,0.08444035839443997,0.06434490679388627,0.12952734668736834,0.23012112542290902
231,0.037953661050019405,0.09023063537532,0.036394099723386406,0.05141605932082159
232,-0.013257486847430167,0.006677458518818291,0.005591187032711956,0.130895653397112
233,0.028042859073462545,0.0593727274974295,0.014727265729124929,0.13157226287419138
234,0.016603070279231413,0.010761954223392878,0.04503141022622917,0.018058961323546955
235,-0.0022362523630283793,0.046755836623002145,0.013657645208172189,0.02718775573424325
236,0.0999702272803763,0.05839687757139661,0.04976495752616322,0.05510436516209291
237,0.04201689462082936,0.04903642376982004,0.10865525613693552,0.07205008398594484
238,0.04201618399872381,0.06271666884193527,0.0032340999143288937,0.006805631302623162
239,0.0340607778302629,0.06373275954225194,0.06507710950768186,0.00735164976329389
240,0.13447675555827598,0.14049828269844195,0.39336826997773894,0.5952701779020876
241,0.07708566162626329,0.13067394816035682,0.35027876026378335,0.5141641109510751
242,0.0923738929101291,0.061687941883034836,0.5889480367475429,0.07001709017142727
243,0.09654805868673749,0.12219036578895365,0.42549870427747727,0.5891639492085384
244,0.0940357160593917,0.2099849011674667,0.25350207464003993,0.5566749369356007
245,0.05901352532876547,0.0777241582356405,0.06321361874792346,0.17451621133917278
246,0.015120734256931556,0.02741964732023955,0.00460685605964979,0.015354844062545269
247,0.14054421897859554,0.1321275861375018,0.2699484605136003,0.310661569459824
248,0.08859154858427415,0.11539701952463943,0.43664471043722264,0.4557565287363614
249,0.03691816182215313,0.04829222109830805,0.06436775577952453,0.03330235506956002
250,0.09613373395918984,0.05303846234747989,0.2118717019755303,0.08596681358184799
251,0.0667370254040785,0.055050416496577326,0.08882246681717205,0.03636277826775741
252,0.07013547700479533,0.11376356516415165,0.018018898752582967,0.37926936408900036
253,0.06664789361385404,0.09366807385042891,0.20006246891481216,0.24389666044898448
254,0.1735747739114813,0.2524511588908187,0.8436787292045184,0.8574397001335312
255,0.0926074164629177,0.0335040749796251,0.008346614440235094,0.01014254279356728
256,0.05031823243661793,0.07115820262604977,0.03644935867428126,0.1945396679713521
257,0.02731545864333279,0.03950431269789295,0.01743908094757524,0.019641593292638943
258,0.07232233516139985,0.2687583558120008,0.1048556005340321,0.5504979595570862
259,0.1282031040343502,0.13630080209917406,0.07907412003941261,0.3450578977395377
260,0.0500958515217193,0.04694417078998425,0.051133029114443465,0.03780639374188639
261,0.02202608500112435,0.08763469338463725,0.013070615918369347,0.0201429066120597
262,0.03925119921885867,0.06058776935869059,0.10456500083426366,0.07196004200578793
263,0.02554551003972577,0.061825201166733346,0.03868020055771512,0.19531975777348
264,0.04119123363338795,0.04971148731587555,0.21247066013774735,0.21446022278020616
265,0.13417241756124387,0.15433681350441886,0.6636535304443995,0.8547069484023296
266,0.06691225770865777,0.07802530676634778,0.01385231313618715,0.05008932875277593
267,0.09997615784364117,0.020464707897892787,0.0030412401928928304,0.0020457084200228006
268,0.05107546997175966,0.04110720944839824,0.07655169174065694,0.10280723982274136
269,0.04930803193482464,0.13331189022694362,0.014029205238700547,0.044433309420131774
270,0.07266759823563079,0.09721852106612539,0.03634349455481895,0.0409428839573666
271,-0.022435818762877424,0.01912449686477391,0.002653927038232931,0.004291045407458748
272,0.06607821193066082,0.05680960700799509,0.003921890043047438,0.04694187760691154
273,0.14412638086551127,0.09285480220262837,0.2875351927788301,0.5233491399286416
274,0.049364161849710986,0.050773917604373386,0.020004176143359843,0.01844362705531236
275,0.054582784847155175,0.05095384031739064,0.01933193776811977,0.005873919006210778
276,0.03799466036690019,0.05532373038483601,0.0017535714230159905,0.01981437698020479
277,0.028357172929733443,0.012539366820319642,0.03433682068156556,0.03937991863713225
278,0.175504347315584,0.285610994021585,0.561871666072702,0.7642033648429041
279,0.06460165243061006,0.09343385910670932,0.0969663542198109,0.3733155882637481
280,0.08299310097440687,0.05745461689802611,0.037466833497697215,0.03056542677036292
281,0.08880261286050317,0.16546271869714924,0.18556095953380786,0.8629133605845358
282,0.07632101489244336,0.11241989670561103,0.048169401229010735,0.08798611551516244
283,0.08207792207792203,0.09968809445527343,0.0859506528743193,0.14430188753730608
284,0.08471944177650226,0.09779139392583497,0.0454627136351062,0.06637707477583997
285,0.06592427851676957,0.14096359381917067,0.009201263721420574,0.018462284351103923
286,0.06887611462473575,0.12289280651706458,0.06346221454366445,0.10655664452165081
287,0.042159262227399685,0.0781535513451978,0.0827750980885419,0.1556064394927349
288,0.07248104955232937,0.054372857809943276,0.4757613100947598,0.17986171076866436
289,0.05207428368603789,0.06405966251024131,0.01902659696590087,0.03283205251760081
290,0.12490404729422455,0.1640012126724268,0.10762433888530902,0.14157691296171418
291,0.04621619186628467,0.06767228619980514,0.20534835388537906,0.15618454395915127
292,0.021232806061049714,0.05203988783903468,0.10139642430444246,0.22468642861198979
293,0.03377312791574755,0.018241778221734395,0.028568422561068226,0.06076775958394869
294,0.1182179367632944,0.0937466179307127,0.31436215536546364,0.3487163328056684
295,0.06682361921796698,0.0975012568199018,0.04604245265072427,0.12341410052519532
296,0.06335305945472047,0.01415582682943095,0.4068683213010011,0.0032049130400768396
297,0.07648567403554396,0.06500472475075864,0.09996422389435654,0.017960474405015046
298,0.13742394491062404,0.04280712533245362,0.7718592190528164,0.02781665946028245
299,0.05455411190574255,0.07407474320090868,0.05773078475460777,0.052000102610385956
300,0.031276659921716354,0.12257446046993037,0.07447065960913368,0.09950945215426775
301,0.07511640839933137,0.04897935060785774,0.28422260762533913,0.27788989764120475
302,0.04191575091575089,0.036827838827838855,0.004964541361271871,0.0072828150375069
303,0.12839439340170938,0.11668321320915437,0.6906720200238745,0.4656000998222196
304,0.049233397687792446,0.05597713726855291,0.18606727031576853,0.18836734344091693
305,0.07090734474208021,0.09062700655983724,0.2951360634903402,0.2110293988445776
306,0.046508448673596325,0.014387518198714033,0.030463879289469933,0.03522727262756371
307,0.03614998674015729,0.13192396734494943,0.04106915995979779,0.32210035356983074
308,0.10389427075539198,0.13535891891671775,0.2154584792113321,0.37372561920297276
309,0.07958318491727506,0.08416324738901904,0.1487746600567093,0.0878667018666848
310,0.026826157292185238,-0.007065289530446328,0.016193986080674058,0.006326580561369911
311,0.09885469690509469,0.11598273965155875,0.23361813376184165,0.2579810609713845
312,0.06722729132790323,0.07552778877591926,0.523447002971652,0.42305037067865636
313,0.045475605968421984,0.045159783353259264,0.031165828416318424,0.016345029432352512
314,0.07703884869969152,0.1043871372575444,0.08306853561899305,0.1000122941886607
315,0.03795988534486833,0.036889608104378246,0.04603864835207323,0.026857926167035626
316,0.05208754960317469,0.03835590277777773,0.05497937252048014,0.007583708182755537
317,0.05406854059169547,0.08002020099877988,0.13893701355857116,0.036878885456643765
318,0.09514378165630727,0.09425955387083934,0.16024625066296258,0.1375093723997068
319,0.07145816444977249,0.1359229700671728,0.1360292195306451,0.3784402419413199
320,0.06371569661331933,0.07449474167940878,0.12293001677786687,0.13860835806368849
321,0.05505079668177887,0.034024057674386765,0.012831378851458353,0.027007341619866454
322,0.1105486870787753,0.0777780666493344,0.03264199003722484,0.005508845337495976
323,0.11623220173591492,0.2033512403060962,0.23945618576539737,0.30932351020143506
324,0.09509121460372605,0.11872559720820336,0.13777964451270105,0.3261082286881042
325,0.063403292584427,0.08179574140222057,0.0664170576884611,0.15104768682306316
326,0.08924790927832915,0.10884222301681157,0.3009336941436858,0.31245130276939914
327,0.04083409932505194,0.043020633628349514,0.0023910508275705985,0.009409829921522436
328,0.12146111909773133,0.11444416806066265,0.46930869610453385,0.877100298422716
329,0.10629376384245293,0.19120157175004088,0.14310337266212417,0.2912023757668752
330,0.008250131241700875,0.0245631761520963,0.04722832943772955,0.020201717449713486
331,0.07709294746447654,0.11666400357561874,0.3062405919889189,0.4470913086988183
332,0.03519094766619524,0.05702876001885898,0.011802379103777152,0.009310595972208572
333,-0.010639841113280535,0.0059049095191127665,0.002400564564608034,0.05057753260370448
334,0.01059465520202868,0.019364203176607253,0.02982586742100099,0.016698407289743755
335,0.09596211419442324,0.13734490582249242,0.18031257249651853,0.13657856889103648
336,0.09853482677318387,0.10779177333370271,0.30225444600447426,0.12290467050782895
337,0.03266586984797587,0.05776451549383793,0.02668843639521373,0.03752161198626368
338,0.1737108796481825,0.09555447142005885,0.12342040492858847,0.007082705248176438
339,0.02553188834104886,0.08398984840383472,0.012357832412076355,0.01736102581268663
340,0.026743830953775638,0.03774249472592012,0.07670453462079191,0.03086367123384536
341,0.09431578467487023,0.12136546738258641,0.5175356307976081,0.5301114773439772
342,0.09263293347994883,0.07268208101843593,0.5944114812683258,0.5895073643629765
