,ave_before_trim,ave_after_trim,ap_before_trim,ap_after_trim,mcc_before_trim,mcc_after_trim,ef_before_trim,ef_after_trim,cluster_size,active_test_fraction,inactive_test_fraction
51,0.07883183529671195,0.03699446364558995,0.32104478348668997,0.20382118860159476,0.1699885280214345,0.18833601266532835,14.883720930232558,9.844961240310077,1372.0,0.279826464208243,0.34630003102699347
52,0.13929463723508706,0.04192882744833837,0.6440965891386977,0.5941083976410746,0.6777117807124652,0.38031408300295527,13.235294117647058,13.38235294117647,1410.0,0.4146341463414634,0.2796934865900383
53,0.07557800922953767,0.014412270300073249,0.07605524983656678,0.04039771643426824,0.028582656171901005,-0.0024068552858158457,8.129032258064516,6.709677419354839,1878.0,0.1631578947368421,0.25341541200029666
54,0.07544969100364712,-0.022146849250303968,0.038427928671112346,0.024779263337858855,0.08192056864052016,0.07139794727376178,1.25,1.25,1785.0,0.049573973663826494,0.2679091649325975
55,0.04876756710808333,-0.02367188716248625,0.06861817432714484,0.0353498806052034,0.002266965877340841,-0.006656334747762612,4.142394822006472,1.4239482200647249,1850.0,0.36395759717314485,0.20670131078880014
56,0.10781052116929918,0.0007911745008685189,0.0886165664091256,0.026737302878704735,0.09516373123903478,-0.007720070672812003,8.246445497630331,1.4218009478672984,1953.0,0.21775025799793601,0.2523207538368242
57,0.07796474130669956,-0.0002227222973326115,0.14969566617877506,0.056104838870370134,0.16617187313467857,0.04513361953339772,6.244343891402715,2.850678733031674,1616.0,0.40888066604995377,0.26358372921615203
58,0.06797813371030315,0.019461510598569487,0.02765614026655593,0.038189972236290476,-0.0017988686818716944,-0.004928233511687479,0.37267080745341613,0.49689440993788814,1116.0,0.7879282218597063,0.2640109081330668
59,-0.0054974778092116705,-0.047589623841813034,0.009515563629976924,0.003416704482889641,-0.0005709000151116094,0.0,4.444444444444445,0.0,1655.0,0.06805293005671077,0.2650740086060671
60,0.13762967617824456,0.04844567345010875,0.7645356463364129,0.5794838644766147,0.2719791484313901,0.2297644586109582,16.672760511883,12.43144424131627,1836.0,0.30991501416430595,0.2453721647011055
61,0.03597270362123317,-0.023084755273470536,0.21513044779123613,0.10495734935529619,0.13482913250652895,0.028465894537107763,4.387838948233361,2.218570254724733,1609.0,0.5053986710963455,0.270409550939777
62,0.042635354074911536,-0.013351817711331981,0.03540238188745812,0.023468783474845625,-0.0011294125670807983,-0.001956333683291773,2.08955223880597,0.3731343283582089,1045.0,0.3080459770114943,0.28875306606618684
63,0.07441446742862767,-0.011253090257968335,0.1470461475304421,0.07616229055015693,0.11047514012672616,0.03624870374349913,6.027397260273973,3.835616438356164,1847.0,0.365,0.20798390890363186
64,0.046974597578425537,-0.01918972756505588,0.08303903152832977,0.026462380785264018,0.11887882484557447,0.0,8.941176470588236,6.352941176470588,1889.0,0.15947467166979362,0.2744751413502418
65,0.052872280650726855,-0.028356652586535414,0.008404121141505067,0.004509263942299463,0.013991746769872021,-0.005346170623379887,2.0952380952380953,0.38095238095238093,1717.0,0.11931818181818182,0.3073367748908514
66,0.10088701649520082,0.014656141157537828,0.6047228752373762,0.40092143260478313,0.496347974573974,0.13726731356526362,15.766423357664232,13.430656934306569,1335.0,0.21850079744816586,0.25249010914729914
67,0.12807756783747626,0.07197739776904116,0.3715454514019786,0.2656850637274486,0.37595125893887993,0.15819251001654047,12.506082725060827,11.48418491484185,1881.0,0.5591836734693878,0.28731399652541734
68,0.13933156568359117,0.028752275871399058,0.7748183370816837,0.6070609305021776,0.5610148725072931,0.43910325271570544,9.454042847270212,8.707671043538355,1453.0,0.6419698314108252,0.23729705722698338
69,0.10294958527259618,0.013857685588986202,0.031478796562665445,0.02917278245004548,0.026915400755359895,0.04536771373804716,4.0,2.769230769230769,1202.0,0.08253968253968254,0.22639677860070467
